"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Djibouti","DJI","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.409463","2.412597","2.430361","2.429329","2.436603","2.452094","2.459421","2.460157","2.44151","2.426884","2.395078","2.348612","2.297556","2.243732","2.187963","2.118796","2.050594","1.972084","1.922771","1.858496","1.785069","1.724642","1.664165","1.598608","1.531707","1.472106","1.418524","1.357948","1.302745","1.308519","1.274847","",
"Dominica","DMA","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.554852","7.324395","7.363841","7.112494","5.899984","5.352478","5.460211","5.335189","4.92158","5.151603","5.14023","4.599811","4.612707","4.493536","4.556674","4.510988","4.185013","3.99443","4.147991","4.011706","3.768829","4.044847","4.024764","3.912194","3.800968","3.599296","3.158952","3.288967","3.215147","3.114798","3.040195","",
"Dominican Republic","DOM","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31123","30.06029","29.70152","29.01542","28.43034","27.79689","28.10872","23.86867","24.38411","21.75826","20.20289","21.81145","20.50543","20.22051","19.2509","19.64845","18.50255","18.51073","18.90519","18.0995","17.78126","17.00519","16.53911","16.4444","14.61096","13.59129","14.6929","14.11695","13.47406","13.67791","12.56041","",
"Algeria","DZA","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.23476","25.14636","25.11459","25.05841","24.8769","24.68411","24.44681","24.14234","23.94854","23.60656","23.11991","23.26863","23.40158","22.90233","21.0296","19.48775","17.81808","16.29314","14.87518","13.45722","12.26757","12.35426","12.34149","10.52797","10.87713","11.20983","11.50681","11.33946","11.26004","11.92249","11.68853","",
"East Asia & Pacific (excluding high income)","EAP","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6635999535325","61.6168960462307","59.5900579178779","57.3617977471122","55.4673353243166","53.6601156725481","52.7042342127183","53.0772272252112","53.0234422688989","52.8618980272979","52.399781500624","52.0901642755348","51.3412370404566","49.0317187553085","47.4200913808916","45.5141706404814","43.8221005490554","42.8052566706154","41.5951241107658","40.3329923788598","38.7627650504162","37.747706837774","35.8962873301527","34.16082709475","33.1072405916673","32.1318912416957","31.4275401787","30.4885024085108","29.6544433075436","29.4374261128744","28.296259515286","",
"Early-demographic dividend","EAR","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.337436104467","51.0744141802853","50.4577075288747","49.6472135087065","49.1935096211046","48.424162648557","47.7473603847985","47.6822419191844","47.1748591742319","46.8049757102153","46.2020615646559","45.4741166006337","44.8606278801968","43.6149926779411","42.8325880986207","42.0835884324579","41.196064779795","40.760104282572","40.2074894477238","39.4186965492648","38.446291036976","37.4428555603239","36.9692961419661","36.3618764690107","35.5697600937207","35.0793554384267","34.5106767661791","33.8058008377803","32.5787439232756","33.9358026396418","33.0529730851416","",
"East Asia & Pacific","EAS","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0468418437962","55.0661908927162","53.26671407435","51.2994569569274","49.6432910420258","48.0661914401474","47.2466594745284","47.7257549339967","47.7555374440485","47.6284912839952","47.2651886323857","47.019562282902","46.3775738762105","44.3338708318457","42.8892960664359","41.1834308970423","39.6500437573857","38.7500772117209","37.7390725231442","36.6123480102182","35.1892169541048","34.283746156952","32.6042339505414","31.0258335335752","30.0647537137397","29.1720983189652","28.52377095318","27.6735585635628","26.9113767135776","26.6779720047595","25.6633577245973","",
"Europe & Central Asia (excluding high income)","ECA","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5060141073507","24.6850379149054","24.8841532256763","25.275762862333","25.856182253786","25.8666973370493","25.7460622425354","25.4999937234851","25.7605889693073","24.8712804713951","23.7950386888535","22.7215895576749","22.1835485235685","20.8663401616116","20.0818693961024","19.2232416923713","18.2739870839178","17.8565324491939","17.553629583356","17.1902662630128","17.1019586487546","16.6957054973003","16.305002332845","15.6820392757852","15.5016471228165","15.4348420565945","14.9763027812291","14.6152053635008","14.3793766667385","14.5668703411603","14.1084522838273","",
"Europe & Central Asia","ECS","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0883619007658","16.0601261857241","16.0142396359904","16.0151798504495","16.0135723639786","15.8448718699085","15.6875422332929","15.369530017401","15.4184541776547","14.9765646680228","14.3709785648758","13.7062578810857","13.408229922134","12.6176536378595","12.2150188666595","11.6900727970415","11.1213028040031","10.615501053212","10.5756553571327","10.5782704249664","10.5024016187424","10.3951264927248","10.2037482840831","9.87854292723732","9.68679169980578","9.5304826710545","9.24563313224443","8.97752747406149","8.77131591722715","8.85778917666493","8.62456297527332","",
"Ecuador","ECU","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01241","30.48509","30.09938","30.81223","31.19543","31.24227","30.71694","30.73076","30.78166","30.77725","32.06438","31.61701","33.8196","33.23484","33.49041","32.50104","32.16817","31.97422","32.67514","32.21064","32.22764","32.33734","30.37998","28.44914","28.53387","29.06797","29.71307","30.67824","31.52595","34.02567","33.52744","",
"Egypt, Arab Rep.","EGY","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.88193","34.0812","32.37302","32.11799","31.79369","29.73057","29.16169","28.38305","27.65927","27.38789","27.461","27.29435","27.8032","28.59911","27.32465","28.37109","27.67819","28.15033","25.86291","24.65133","25.67551","24.44103","24.10351","23.41951","22.04271","22.09247","21.82362","20.2415","19.91038","19.34577","18.712","",
"Euro area","EMU","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.90238534676664","7.59485084888367","7.3087589171627","7.18799069138109","6.88125485070993","6.76426732512517","6.69319967818028","6.4744229080016","6.2300745610543","5.98086798592688","5.85980040770294","5.7646151282631","5.73535469393893","5.36924539471527","5.28470779652472","5.19552221860846","4.9513895090157","4.35436840224024","4.45753032483537","4.48071257849055","4.37827360449405","4.40703024927633","4.3981193342427","4.32594123705354","4.21445560087255","4.21040910476733","4.06405853993673","3.97454549273642","3.91567630735919","3.8913264881906","3.94771564099284","",
"Eritrea","ERI","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.59564","61.24964","59.83472","58.96185","58.29382","57.21878","56.52366","56.86676","56.44648","56.13905","55.9732","55.02113","55.81841","55.9995","57.74962","58.81187","58.80699","59.45017","58.80832","59.4744","58.34774","58.48108","60.27444","58.11549","60.33166","59.44584","60.92499","59.30784","58.86008","59.84879","59.33569","",
"Spain","ESP","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4857","10.49407","10.6371","10.53529","9.949935","9.535913","9.22665","8.967823","8.394237","7.791741","7.755402","7.237908","6.83488","6.662145","6.490424","5.857185","5.620489","5.127417","5.428863","5.590696","5.487462","5.71701","6.018332","5.909337","5.792359","5.953386","6.079476","5.895577","5.694404","5.690087","5.728237","",
"Estonia","EST","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.07459","22.54312","20.12471","17.70829","12.74823","12.29149","12.23831","11.92374","10.55283","8.283436","9.576959","9.071472","8.578579","7.403907","7.183124","6.893057","6.424173","5.325766","5.542542","5.680596","6.339447","6.430977","6.198584","5.392681","5.230069","5.70642","5.048628","4.841572","4.714371","4.301803","3.905383","",
"Ethiopia","ETH","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.76288","85.55555","84.90382","84.62428","84.3932","83.61401","83.64845","83.96906","83.64761","83.43636","82.79614","82.79978","83.42498","82.4151","82.06533","81.41727","80.62059","80.22716","79.79396","78.67875","77.81654","77.84655","77.292","75.9163","74.5636","73.51043","72.39522","71.43944","70.68565","71.31705","70.74184","",
"European Union","EUU","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3711884426594","11.0436075630777","10.7692442135239","10.5807837694397","10.2548169666042","10.0290745957928","10.0156307466141","9.78258011661151","9.54854435745147","9.32208347055044","9.01534671438846","8.50715880095001","8.41103362298686","7.84601540072413","7.64295472763055","7.33127273447592","6.94311878082523","6.33265024950002","6.41176002868347","6.55084813690184","6.36535712786942","6.43686300025564","6.36700226950357","6.2465888605472","6.07401623980119","5.84625838854047","5.68899776972369","5.49010917001247","5.33911673982538","5.36678296612146","5.17012852707978","",
"Fragile and conflict affected situations","FCS","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1008407079466","55.5344174600407","55.6447179583174","55.9132782232635","56.1147542204214","55.834490948068","55.6425232903457","55.7028770005045","55.681248374503","55.5074031744917","55.1503691392524","54.8870250049578","54.3777983208704","53.4699385920794","52.8625393765416","52.1763858678796","51.5687459992523","50.9520336660148","50.6044947090711","49.8258408964053","49.2818994571892","48.9284369217458","48.5420059671233","47.7607405346065","47.2506596312105","47.129322539702","46.9692623103678","46.5567792641448","46.5675448626187","47.2250669694355","46.6010781393783","",
"Finland","FIN","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.02554","11.5794","11.61526","11.24834","10.02379","9.8995","9.974269","9.341958","8.178103","8.263176","7.696181","7.186635","6.988298","6.842054","6.588359","6.393466","6.342068","6.200763","6.323511","6.003452","5.92773","5.887098","5.895447","6.086778","6.136175","5.512776","5.25327","5.226947","5.372396","5.131888","5.932771","",
"Fiji","FJI","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.47289","18.16026","17.98914","17.82472","17.60804","17.5825","18.72037","19.59447","21.48663","23.15042","24.68097","26.38155","28.99315","30.36027","31.29033","31.90901","32.83133","33.15385","33.75642","34.1744","34.78882","35.25503","35.52526","35.10561","35.08439","35.26374","34.57767","34.10194","34.04344","34.2807","33.6067","",
"France","FRA","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.460104","6.340958","6.223848","6.151581","5.804313","5.845423","5.647293","5.469507","5.249915","5.187449","5.071702","5.237334","5.583169","4.908295","4.796214","5.029689","4.595696","3.529719","3.862824","3.921683","3.828708","3.889238","4.193264","3.9424","3.739753","4.016203","3.562371","3.536424","3.504639","3.212923","3.521703","",
"Faroe Islands","FRO","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.21165","31.22704","30.79901","30.56585","30.11143","29.77202","29.28756","28.81683","29.33709","29.37987","28.97317","28.82082","28.52226","28.36223","28.12041","28.1646","27.60824","27.79144","27.59609","27.10911","26.55498","26.07323","25.58426","25.1841","24.79673","24.54849","24.44982","24.31455","24.01372","23.81514","23.27227","",
"United Kingdom","GBR","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.139407","3.083661","2.852362","2.848956","2.733095","2.60403","2.517839","2.378435","2.22242","2.174223","1.99212","1.978346","1.813708","1.85647","1.930642","1.93763","1.892049","1.382488","1.597799","1.74854","1.7108","1.624919","1.45876","1.731849","1.569611","1.563089","1.61733","1.470201","1.461211","1.457371","1.448736","",
"Georgia","GEO","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.59562","44.71269","45.7443","46.06148","45.92178","45.96988","45.92181","46.28244","50.34517","48.66626","51.96663","52.26104","53.01546","51.56456","51.5867","53.30006","50.46382","48.64648","46.8408","46.2812","45.51987","43.80416","44.56914","43.33837","41.2093","42.02695","40.80884","36.59238","36.23396","39.43203","38.61331","",
"Ghana","GHA","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.55126","65.72626","64.58482","63.87592","63.042","62.26427","61.10406","60.18688","59.20645","54.16319","54.96236","55.72335","56.51842","57.29943","57.91396","58.62204","55.60127","52.36091","49.20122","45.74663","46.4107","47.61852","48.73018","45.58123","41.96276","43.62129","44.57929","43.63017","42.69829","42.80547","42.13741","",
"Gibraltar","GIB","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.45526","69.05894","68.8867","69.01374","69.06166","68.82919","68.39664","67.89795","67.71195","67.35598","66.77902","66.36078","64.81539","64.8645","64.61409","64.83491","64.08066","63.72597","63.8914","63.4527","62.49181","61.94511","61.32078","60.88227","60.24996","59.16029","58.66189","58.07335","57.57148","58.07484","57.51467","",
"Gambia, The","GMB","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.78825","41.81476","41.87129","42.21862","42.53323","42.12442","42.02758","41.65333","41.59764","41.12229","40.65997","41.49404","41.21887","40.81511","41.7014","41.10809","40.5944","40.70974","40.24575","40.04515","40.48616","39.9398","39.25539","38.99356","38.42531","38.18445","36.97454","35.56648","34.77379","35.64599","34.98056","",
"Guinea-Bissau","GNB","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.19414","58.37195","58.75471","58.69095","58.40963","57.78204","55.6493","58.21768","58.54622","57.39254","56.66011","58.02944","58.02355","57.69402","57.37871","56.83775","56.51391","56.81689","55.89576","55.46559","54.15423","55.02681","54.22741","53.51425","53.83875","52.92027","52.74164","48.59637","47.74401","48.04256","47.45278","",
"Equatorial Guinea","GNQ","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.94604","66.06624","65.56388","64.91564","64.09426","62.25216","60.26553","59.17093","58.20848","57.33017","55.67226","54.70154","53.91151","52.73506","52.08727","51.71362","50.71167","49.70784","49.51567","50.488","50.23026","50.08691","50.64626","50.91314","51.74932","52.58428","53.17128","53.1634","53.79636","53.86388","53.19627","",
"Greece","GRC","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.90456","19.57569","19.23373","18.72692","18.60482","18.34318","18.07003","16.49126","16.10663","16.11612","14.99007","14.22377","14.12202","11.46333","11.32925","11.01658","10.83421","10.8488","11.59488","12.27144","12.15104","13.04031","13.85548","13.97745","13.27904","12.81087","12.50101","12.63743","12.30933","11.29896","12.16461","",
"Grenada","GRD","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1133","41.31835","42.50489","43.67986","44.92923","46.17818","47.37065","48.55897","49.83401","51.09021","51.40456","51.64311","43.36126","47.77148","45.27025","42.67516","43.04094","43.35923","43.8437","44.18996","49.10774","43.02551","41.67193","41.84308","42.36878","39.32378","42.06427","43.23276","40.44592","39.76195","37.1087","",
"Guam","GUM","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8737657","0.8661511","0.8577538","0.8457873","0.834087","0.8210014","0.8023397","0.784742","0.7669389","0.7462686","0.7109205","0.6738123","0.6362789","0.6003792","0.5840048","0.5561041","0.5188311","0.500606","0.4821401","0.4729712","0.4489458","0.4416746","0.4289429","0.4144388","0.4029193","0.3932011","0.3832181","0.3732179","0.3633558","0.3648433","0.3640262","",
"Guyana","GUY","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.43201","40.50765","39.52939","38.16708","37.18551","35.49557","33.88609","33.50326","31.89166","31.24097","29.63098","28.36597","28.47415","28.28604","29.17871","28.77555","27.59824","27.42171","26.89466","26.42764","25.71811","25.0589","24.48766","24.44362","24.58438","24.22249","23.8872","20.76113","20.52106","16.64378","18.37868","",
"High income","HIC","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17584501138063","7.86629473548636","7.55322881816272","7.3834999919938","7.16716122321239","6.99956183662539","6.889821932236","6.8047870146955","6.63734750142523","6.40769188639877","6.18710260125261","5.89053591457409","5.74127084399948","5.44740258654381","5.30225269537577","5.1338273591053","4.92326272253671","4.69061175349096","4.75641797844987","4.80384338355588","4.66200183516753","4.61538581409151","4.51024660610195","4.45444252042321","4.37446582574997","4.23103896496586","4.11210965131124","3.97879346726172","3.92818455720585","3.9198286384538","3.77720356293361","",
"Hong Kong SAR, China","HKG","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9223887","0.851907","0.8391672","0.827931","0.7341242","0.5255554","0.4412795","0.3865866","0.3959863","0.3788987","0.3013243","0.3808284","0.2940347","0.3684346","0.3781419","0.3279648","0.2519924","0.3577328","0.3663632","0.3407964","0.3270809","0.3291422","0.3202731","0.3103871","0.3037162","0.2953956","0.283806","0.2732075","0.2738608","0.2694352","0.2649796","",
"Honduras","HND","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.65647","54.27221","53.67982","52.97886","52.9062","54.26379","52.77836","48.7835","49.23331","50.58523","51.98203","53.61565","51.5624","48.35954","45.2868","47.17403","45.41","46.23614","47.69592","49.08987","47.95722","49.55919","47.28484","39.508","40.24136","37.9883","44.01299","42.60974","41.18495","34.74839","33.92438","",
"Heavily indebted poor countries (HIPC)","HPC","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1316878797636","69.4069155473908","69.3183294470728","69.187494920156","68.9804847552587","68.6029550355263","68.5397519718566","68.3065677584365","68.1238578380452","67.8043305910988","67.7818994765513","67.3305248818823","66.6884716683354","66.2073521169536","65.8229082620865","65.1668704649039","64.3423293471197","63.6988285828548","63.079512777001","62.076795997182","61.2123347550309","60.4543696564081","60.0577152247681","58.5436900133635","57.6383916118523","57.2578847941779","56.6905784417404","55.9970677722805","55.5111402580304","56.1724041473631","56.0529573530766","",
"Croatia","HRV","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.16378","21.05566","20.55397","20.00666","19.49591","18.8965","16.80254","16.64539","16.56173","16.35522","16.03679","15.82352","16.27954","16.02919","16.01637","13.67656","11.39751","11.87852","12.61932","13.21655","13.941","12.32554","11.56063","10.823","10.76816","9.345525","8.537873","7.235405","7.694405","8.117287","8.371334","",
"Haiti","HTI","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.81867","65.10933","65.12277","65.48278","64.85401","64.49545","64.47946","64.42429","64.47701","64.34592","64.06487","63.74386","63.56172","63.32839","63.31462","62.98192","62.72894","62.35126","61.94438","61.97339","61.53382","61.1546","60.77909","60.37597","60.07433","59.94666","59.82457","59.62502","59.66448","59.86814","59.06574","",
"Hungary","HUN","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.39427","14.75033","12.43377","11.94115","11.05236","11.34646","10.60119","10.14904","9.644571","9.02103","8.447242","8.114125","7.644862","7.409143","6.723364","6.53466","6.48485","5.972208","6.309307","6.46637","6.792863","7.015212","6.610223","6.390672","6.789851","6.880067","6.847766","6.600103","6.265763","6.31926","5.926096","",
"IBRD only","IBD","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.875236863762","51.2934334802679","50.1406956289871","48.8839251444783","47.8960199972004","46.8372149639328","46.2409186796192","46.1966836788875","46.1012770442262","45.7329503261006","45.262300005225","44.8234122175067","44.1500021591966","42.5206506200992","41.2994216218242","39.9265968023774","38.5982150521176","37.8223605294277","37.0338080601732","36.0895817439708","34.8066131790875","33.7543448643226","32.6084477515331","31.4974184483873","30.8116182544763","30.2132034350503","29.7034977214017","29.065842038255","28.0316518886739","28.7394251371578","28.2449910058058","",
"IDA & IBRD total","IBT","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1563984572623","52.7261479270021","51.7349151188965","50.7483018103783","49.8497955528251","48.9031401502724","48.332218362156","48.3151907262292","48.1844627334484","47.8604215669832","47.355842001497","46.8015069693714","46.0991996568991","44.6323706182391","43.5149040730646","42.3171449252315","41.1315166640022","40.4514376587906","39.7294451647135","38.8139106890591","37.7308488935978","36.8151729209123","35.8661586217913","34.8298893992953","34.1310737638928","33.6411776680943","33.106278218316","32.4597070870909","31.6025905882152","32.3507955006021","31.5765100516442","",
"IDA total","IDA","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3122179100744","59.5449383691847","59.2430144662458","59.4141026691645","58.8262458922117","58.2899320009298","57.7643397271734","57.7844957850342","57.4200693760689","57.229688453178","56.426740890022","55.2244168526236","54.286741404044","53.4107211956546","52.610934848175","52.0668692567554","51.4021156095168","51.0441795077012","50.4503877454661","49.5459370891581","49.1492422783173","48.6831433258491","48.375249550467","47.4593834481997","46.5112131924237","46.1883939514845","45.3157904255038","44.4041903834246","44.0176628464924","44.349420439556","43.3418391678224","",
"IDA blend","IDB","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8254357523321","47.8850421039592","47.2304916080645","47.6796682886241","46.8592320184269","46.5508142598899","45.5686852185084","46.0803575233469","45.7842355395215","46.1311860779818","45.6532003933448","44.235353042902","43.7164299016725","43.2825477896167","42.8155265235329","42.3529330335035","41.6483668925827","41.515207820712","40.350741496827","39.5009448127175","39.1220016770244","38.3316257475578","37.6323706924092","37.5068407732449","36.7167944133511","37.2421583219972","36.0947986109093","34.9532732996048","34.5982441493371","35.0977443118439","34.1666198734029","",
"Indonesia","IDN","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.79189","51.52398","49.01556","44.13963","44.01887","42.02084","40.14027","44.33155","43.31833","44.39017","43.33549","43.74367","45.73312","42.62761","43.79026","42.56783","41.17544","40.93724","40.76273","39.56965","37.43539","36.33709","35.62631","34.84261","33.31252","32.92102","32.04441","31.09335","30.13293","31.16236","30.95727","",
"IDA only","IDX","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7832571488846","65.0863267725962","64.8890786172582","64.9087605078761","64.444699012904","63.8337764579434","63.5704219623729","63.3528922996967","62.984005883","62.5922824938599","61.6834541375526","60.609443012275","59.4609325470524","58.3588915223786","57.3649964215758","56.7525064445235","56.1397542985445","55.6948007594708","55.3995615627441","54.4837983932138","54.0797284521759","53.7136802663069","53.5206779234045","52.2514432884756","51.2550170794047","50.5176482684191","49.7592632104393","48.9480141014438","48.5228816409618","48.7610766041712","48.1507166262272","",
"Isle of Man","IMN","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
